time    Sun_pos_x  Sun_pos_y  Sun_pos_z    Mercury_pos_x  Mercury_pos_y  Mercury_pos_z    Venus_pos_x  Venus_pos_y  Venus_pos_z    Earth_pos_x  Earth_pos_y  Earth_pos_z    Mars_pos_x  Mars_pos_y  Mars_pos_z    
1.195624e+07    2.267463e+06  1.510598e+06  0.000000e+00    -5.469603e+10  -9.296674e+09  0.000000e+00    -7.241527e+10  -8.701878e+10  0.000000e+00    9.829065e+10  -1.182307e+11  0.000000e+00    2.078835e+11  3.485650e+10  0.000000e+00    
1.224168e+07    2.348687e+06  1.515880e+06  0.000000e+00    -5.561623e+10  2.487670e+09  0.000000e+00    -7.849004e+10  -8.146853e+10  0.000000e+00    9.279507e+10  -1.226682e+11  0.000000e+00    2.085000e+11  2.883556e+10  0.000000e+00    
1.253471e+07    2.429656e+06  1.519389e+06  0.000000e+00    -5.403475e+10  1.421460e+10  0.000000e+00    -8.416915e+10  -7.545415e+10  0.000000e+00    8.707567e+10  -1.268625e+11  0.000000e+00    2.089448e+11  2.276337e+10  0.000000e+00    
1.283326e+07    2.510270e+06  1.521232e+06  0.000000e+00    -5.001497e+10  2.535718e+10  0.000000e+00    -8.941522e+10  -6.900097e+10  0.000000e+00    8.114193e+10  -1.308016e+11  0.000000e+00    2.092143e+11  1.664424e+10  0.000000e+00    
1.313488e+07    2.590433e+06  1.521517e+06  0.000000e+00    -4.373100e+10  3.541172e+10  0.000000e+00    -9.419123e+10  -6.213886e+10  0.000000e+00    7.500526e+10  -1.344730e+11  0.000000e+00    2.093051e+11  1.048392e+10  0.000000e+00    
1.343686e+07    2.670049e+06  1.520359e+06  0.000000e+00    -3.546099e+10  4.392122e+10  0.000000e+00    -9.846129e+10  -5.490254e+10  0.000000e+00    6.867914e+10  -1.378639e+11  0.000000e+00    2.092139e+11  4.289636e+09  0.000000e+00    
1.373632e+07    2.749028e+06  1.517866e+06  0.000000e+00    -2.557538e+10  5.049725e+10  0.000000e+00    -1.021916e+11  -4.733168e+10  0.000000e+00    6.217918e+10  -1.409621e+11  0.000000e+00    2.089381e+11  -1.930022e+09  0.000000e+00    
1.403034e+07    2.827282e+06  1.514150e+06  0.000000e+00    -1.452029e+10  5.483884e+10  0.000000e+00    -1.053514e+11  -3.947074e+10  0.000000e+00    5.552307e+10  -1.437558e+11  0.000000e+00    2.084754e+11  -8.165222e+09  0.000000e+00    
1.431610e+07    2.904728e+06  1.509315e+06  0.000000e+00    -2.796889e+09  5.674736e+10  0.000000e+00    -1.079140e+11  -3.136858e+10  0.000000e+00    4.873033e+10  -1.462344e+11  0.000000e+00    2.078246e+11  -1.440512e+10  0.000000e+00    
1.459104e+07    2.981291e+06  1.503461e+06  0.000000e+00    9.062271e+09  5.613652e+10  0.000000e+00    -1.098575e+11  -2.307775e+10  0.000000e+00    4.182206e+10  -1.483889e+11  0.000000e+00    2.069851e+11  -2.063814e+10  0.000000e+00    
